row_id,user_id,item_id,rating,review_length,sentiment_label,sentiment_1_5,sentiment_expected_1_5,sentiment_scores,sentiment_p1,sentiment_p2,sentiment_p3,sentiment_p4,sentiment_p5
110,548,1085,4.0,754,positive,4,3.7122844191180775,"{""strongly negative"": 0.000193, ""negative"": 0.00229, ""negative or neutral"": 0.283972, ""positive"": 0.712129, ""strongly positive"": 0.001416}",0.000193,0.00229,0.283972,0.712129,0.001416
111,93,2217,3.0,141,negative or neutral,3,3.19218437744712,"{""strongly negative"": 0.000132, ""negative"": 0.01728, ""negative or neutral"": 0.773313, ""positive"": 0.208821, ""strongly positive"": 0.000454}",0.000132,0.01728,0.773313,0.208821,0.000454
112,4432,3025,3.0,89,negative or neutral,3,3.21816638216842,"{""strongly negative"": 0.000994, ""negative"": 0.077602, ""negative or neutral"": 0.625429, ""positive"": 0.294192, ""strongly positive"": 0.001782}",0.000994,0.077602,0.625429,0.294192,0.001782
113,2408,615,1.0,159,negative,2,1.8443264374509447,"{""strongly negative"": 0.19275, ""negative"": 0.779147, ""negative or neutral"": 0.021962, ""positive"": 0.003307, ""strongly positive"": 0.002834}",0.19275,0.779147,0.021962,0.003307,0.002834
114,4143,1515,1.0,130,negative,2,1.7349075693637133,"{""strongly negative"": 0.302531, ""negative"": 0.669035, ""negative or neutral"": 0.022023, ""positive"": 0.003819, ""strongly positive"": 0.002593}",0.302531,0.669035,0.022023,0.003819,0.002593
115,4992,3551,5.0,33,positive,4,3.807678363431478,"{""strongly negative"": 0.000299, ""negative"": 0.006993, ""negative or neutral"": 0.182648, ""positive"": 0.80485, ""strongly positive"": 0.00521}",0.000299,0.006993,0.182648,0.80485,0.00521
116,4876,411,5.0,344,positive,4,3.958821508931578,"{""strongly negative"": 0.000205, ""negative"": 0.001285, ""negative or neutral"": 0.045038, ""positive"": 0.946426, ""strongly positive"": 0.007045}",0.000205,0.001285,0.045038,0.946426,0.007045
117,5405,2686,4.0,239,positive,4,3.928623479529051,"{""strongly negative"": 0.000412, ""negative"": 0.004873, ""negative or neutral"": 0.073329, ""positive"": 0.908449, ""strongly positive"": 0.012936}",0.000412,0.004873,0.073329,0.908449,0.012936
118,1798,1249,5.0,625,positive,4,3.733328825241188,"{""strongly negative"": 0.000351, ""negative"": 0.005949, ""negative or neutral"": 0.258625, ""positive"": 0.730168, ""strongly positive"": 0.004906}",0.000351,0.005949,0.258625,0.730168,0.004906
119,3776,1666,5.0,49,positive,4,4.126079470501281,"{""strongly negative"": 0.000661, ""negative"": 0.002388, ""negative or neutral"": 0.027122, ""positive"": 0.809869, ""strongly positive"": 0.15996}",0.000661,0.002388,0.027122,0.809869,0.15996
120,3106,3495,2.0,44,negative,2,2.091896723373793,"{""strongly negative"": 0.015099, ""negative"": 0.890361, ""negative or neutral"": 0.083447, ""positive"": 0.00973, ""strongly positive"": 0.001363}",0.015099,0.890361,0.083447,0.00973,0.001363
121,3640,2651,4.0,226,positive,4,3.9569333840336185,"{""strongly negative"": 0.000335, ""negative"": 0.00127, ""negative or neutral"": 0.054818, ""positive"": 0.928279, ""strongly positive"": 0.015298}",0.000335,0.00127,0.054818,0.928279,0.015298
122,1972,293,4.0,63,positive,4,4.086551569518633,"{""strongly negative"": 0.000824, ""negative"": 0.002335, ""negative or neutral"": 0.021413, ""positive"": 0.860322, ""strongly positive"": 0.115106}",0.000824,0.002335,0.021413,0.860322,0.115106
123,3693,2891,3.0,204,negative or neutral,3,3.382794718199875,"{""strongly negative"": 0.000555, ""negative"": 0.024125, ""negative or neutral"": 0.568548, ""positive"": 0.405511, ""strongly positive"": 0.00126}",0.000555,0.024125,0.568548,0.405511,0.00126
124,3734,1351,4.0,670,positive,4,3.886715734610334,"{""strongly negative"": 0.00017, ""negative"": 0.001648, ""negative or neutral"": 0.112563, ""positive"": 0.882534, ""strongly positive"": 0.003085}",0.00017,0.001648,0.112563,0.882534,0.003085
125,4638,552,5.0,285,positive,4,3.834851080464432,"{""strongly negative"": 0.000282, ""negative"": 0.003997, ""negative or neutral"": 0.160282, ""positive"": 0.831464, ""strongly positive"": 0.003974}",0.000282,0.003997,0.160282,0.831464,0.003974
126,1220,1855,5.0,48,strongly positive,5,4.86751491681207,"{""strongly negative"": 0.002931, ""negative"": 0.001267, ""negative or neutral"": 0.001732, ""positive"": 0.113496, ""strongly positive"": 0.880574}",0.002931,0.001267,0.001732,0.113496,0.880574
127,183,401,4.0,54,positive,4,3.839372229762376,"{""strongly negative"": 0.000539, ""negative"": 0.00475, ""negative or neutral"": 0.153967, ""positive"": 0.836286, ""strongly positive"": 0.004458}",0.000539,0.00475,0.153967,0.836286,0.004458
128,1723,405,5.0,227,positive,4,3.688884660143231,"{""strongly negative"": 0.000107, ""negative"": 0.00504, ""negative or neutral"": 0.301859, ""positive"": 0.691848, ""strongly positive"": 0.001145}",0.000107,0.00504,0.301859,0.691848,0.001145
129,314,1427,3.0,45,positive,4,3.814592195005389,"{""strongly negative"": 0.000466, ""negative"": 0.009205, ""negative or neutral"": 0.173398, ""positive"": 0.809133, ""strongly positive"": 0.007798}",0.000466,0.009205,0.173398,0.809133,0.007798
130,1586,600,5.0,63,positive,4,3.878870437736623,"{""strongly negative"": 0.001061, ""negative"": 0.006109, ""negative or neutral"": 0.11989, ""positive"": 0.858777, ""strongly positive"": 0.014162}",0.001061,0.006109,0.11989,0.858777,0.014162
131,4828,2330,4.0,22,negative,2,2.566041979007423,"{""strongly negative"": 0.027047, ""negative"": 0.552367, ""negative or neutral"": 0.256424, ""positive"": 0.155818, ""strongly positive"": 0.008343}",0.027047,0.552367,0.256424,0.155818,0.008343
132,1225,10,3.0,472,negative or neutral,3,3.405041321864701,"{""strongly negative"": 0.000152, ""negative"": 0.013203, ""negative or neutral"": 0.56862, ""positive"": 0.417502, ""strongly positive"": 0.000523}",0.000152,0.013203,0.56862,0.417502,0.000523
133,537,1879,3.0,27,positive,4,4.04150003180257,"{""strongly negative"": 0.000282, ""negative"": 0.000819, ""negative or neutral"": 0.016085, ""positive"": 0.922745, ""strongly positive"": 0.060069}",0.000282,0.000819,0.016085,0.922745,0.060069
134,3744,2385,4.0,75,positive,4,3.623693943925901,"{""strongly negative"": 0.000367, ""negative"": 0.006312, ""negative or neutral"": 0.364403, ""positive"": 0.627096, ""strongly positive"": 0.001822}",0.000367,0.006312,0.364403,0.627096,0.001822
135,605,612,5.0,467,positive,4,3.8643331312196096,"{""strongly negative"": 8.2e-05, ""negative"": 0.001385, ""negative or neutral"": 0.13451, ""positive"": 0.862164, ""strongly positive"": 0.001859}",8.2e-05,0.001385,0.13451,0.862164,0.001859
136,4973,1570,5.0,153,positive,4,3.9707671072974335,"{""strongly negative"": 0.000465, ""negative"": 0.002008, ""negative or neutral"": 0.039447, ""positive"": 0.942454, ""strongly positive"": 0.015625}",0.000465,0.002008,0.039447,0.942454,0.015625
137,5271,744,5.0,126,positive,4,4.138862555206288,"{""strongly negative"": 0.000785, ""negative"": 0.002096, ""negative or neutral"": 0.014118, ""positive"": 0.823476, ""strongly positive"": 0.159526}",0.000785,0.002096,0.014118,0.823476,0.159526
138,2201,1322,3.0,83,negative or neutral,3,2.936874094652012,"{""strongly negative"": 0.002419, ""negative"": 0.245386, ""negative or neutral"": 0.567991, ""positive"": 0.18131, ""strongly positive"": 0.002894}",0.002419,0.245386,0.567991,0.18131,0.002894
139,478,2952,4.0,20,positive,4,4.005522341525648,"{""strongly negative"": 0.000279, ""negative"": 0.000827, ""negative or neutral"": 0.021213, ""positive"": 0.948453, ""strongly positive"": 0.029227}",0.000279,0.000827,0.021213,0.948453,0.029227
140,3776,2456,3.0,75,positive,4,3.606507482880261,"{""strongly negative"": 0.000213, ""negative"": 0.009573, ""negative or neutral"": 0.375335, ""positive"": 0.613253, ""strongly positive"": 0.001626}",0.000213,0.009573,0.375335,0.613253,0.001626
141,3414,582,5.0,637,positive,4,3.8972000618086895,"{""strongly negative"": 0.000149, ""negative"": 0.001571, ""negative or neutral"": 0.101943, ""positive"": 0.893603, ""strongly positive"": 0.002734}",0.000149,0.001571,0.101943,0.893603,0.002734
142,812,687,5.0,244,positive,4,3.855199702229584,"{""strongly negative"": 0.000388, ""negative"": 0.008421, ""negative or neutral"": 0.134107, ""positive"": 0.849772, ""strongly positive"": 0.007312}",0.000388,0.008421,0.134107,0.849772,0.007312
143,2808,720,5.0,135,positive,4,4.141881935473066,"{""strongly negative"": 0.000636, ""negative"": 0.001981, ""negative or neutral"": 0.015505, ""positive"": 0.818621, ""strongly positive"": 0.163257}",0.000636,0.001981,0.015505,0.818621,0.163257
144,3776,3267,1.0,85,negative or neutral,3,2.7726790203887504,"{""strongly negative"": 0.000565, ""negative"": 0.302871, ""negative or neutral"": 0.620365, ""positive"": 0.075719, ""strongly positive"": 0.00048}",0.000565,0.302871,0.620365,0.075719,0.00048
145,1377,1514,5.0,78,positive,4,4.027563849405851,"{""strongly negative"": 0.00025, ""negative"": 0.000696, ""negative or neutral"": 0.012369, ""positive"": 0.944614, ""strongly positive"": 0.042072}",0.00025,0.000696,0.012369,0.944614,0.042072
146,4592,639,3.0,346,negative or neutral,3,3.277390346163884,"{""strongly negative"": 0.000422, ""negative"": 0.038036, ""negative or neutral"": 0.646216, ""positive"": 0.314382, ""strongly positive"": 0.000944}",0.000422,0.038036,0.646216,0.314382,0.000944
147,2753,729,5.0,268,positive,4,3.908770351379644,"{""strongly negative"": 0.000278, ""negative"": 0.002518, ""negative or neutral"": 0.093879, ""positive"": 0.894806, ""strongly positive"": 0.008519}",0.000278,0.002518,0.093879,0.894806,0.008519
148,5013,659,4.0,333,positive,4,3.702223470652825,"{""strongly negative"": 0.000144, ""negative"": 0.007351, ""negative or neutral"": 0.283719, ""positive"": 0.707707, ""strongly positive"": 0.001079}",0.000144,0.007351,0.283719,0.707707,0.001079
149,3264,971,5.0,118,positive,4,3.971607201121514,"{""strongly negative"": 0.000287, ""negative"": 0.001316, ""negative or neutral"": 0.045552, ""positive"": 0.932193, ""strongly positive"": 0.020652}",0.000287,0.001316,0.045552,0.932193,0.020652
150,4672,3013,3.0,246,negative or neutral,3,3.0409653983078897,"{""strongly negative"": 0.001206, ""negative"": 0.143993, ""negative or neutral"": 0.668462, ""positive"": 0.185307, ""strongly positive"": 0.001031}",0.001206,0.143993,0.668462,0.185307,0.001031
151,3716,602,5.0,60,positive,4,4.148950941627845,"{""strongly negative"": 0.000597, ""negative"": 0.001782, ""negative or neutral"": 0.01516, ""positive"": 0.812995, ""strongly positive"": 0.169466}",0.000597,0.001782,0.01516,0.812995,0.169466
152,5377,2818,5.0,742,positive,4,3.8041703315102495,"{""strongly negative"": 0.000573, ""negative"": 0.01285, ""negative or neutral"": 0.173648, ""positive"": 0.807688, ""strongly positive"": 0.00524}",0.000573,0.01285,0.173648,0.807688,0.00524
153,2200,2447,2.0,243,negative or neutral,3,2.781156056676992,"{""strongly negative"": 0.002246, ""negative"": 0.338904, ""negative or neutral"": 0.535641, ""positive"": 0.121867, ""strongly positive"": 0.001342}",0.002246,0.338904,0.535641,0.121867,0.001342
154,4,3443,4.0,350,positive,4,3.879404769817484,"{""strongly negative"": 0.000167, ""negative"": 0.001697, ""negative or neutral"": 0.1192, ""positive"": 0.876435, ""strongly positive"": 0.002501}",0.000167,0.001697,0.1192,0.876435,0.002501
155,1962,1656,4.0,249,positive,4,3.88367780779663,"{""strongly negative"": 0.000167, ""negative"": 0.001596, ""negative or neutral"": 0.11489, ""positive"": 0.881085, ""strongly positive"": 0.002261}",0.000167,0.001596,0.11489,0.881085,0.002261
156,1979,3117,4.0,168,positive,4,3.893037881178316,"{""strongly negative"": 0.000284, ""negative"": 0.002071, ""negative or neutral"": 0.108148, ""positive"": 0.883319, ""strongly positive"": 0.006179}",0.000284,0.002071,0.108148,0.883319,0.006179
157,646,2983,4.0,420,positive,4,3.661603945569368,"{""strongly negative"": 0.000315, ""negative"": 0.010357, ""negative or neutral"": 0.320368, ""positive"": 0.665328, ""strongly positive"": 0.003632}",0.000315,0.010357,0.320368,0.665328,0.003632
158,940,2195,5.0,505,positive,4,3.767138555267593,"{""strongly negative"": 0.000334, ""negative"": 0.007842, ""negative or neutral"": 0.221702, ""positive"": 0.764594, ""strongly positive"": 0.005528}",0.000334,0.007842,0.221702,0.764594,0.005528
159,1973,2978,5.0,152,positive,4,3.921097558719339,"{""strongly negative"": 0.000403, ""negative"": 0.003896, ""negative or neutral"": 0.081943, ""positive"": 0.901717, ""strongly positive"": 0.012041}",0.000403,0.003896,0.081943,0.901717,0.012041
160,1826,1150,5.0,41,positive,4,4.218432341469452,"{""strongly negative"": 0.002855, ""negative"": 0.007543, ""negative or neutral"": 0.021897, ""positive"": 0.703727, ""strongly positive"": 0.263979}",0.002855,0.007543,0.021897,0.703727,0.263979
161,1588,2458,3.0,64,negative or neutral,3,2.822716464579571,"{""strongly negative"": 0.001378, ""negative"": 0.284588, ""negative or neutral"": 0.604864, ""positive"": 0.108281, ""strongly positive"": 0.00089}",0.001378,0.284588,0.604864,0.108281,0.00089
162,2639,2447,4.0,325,negative or neutral,3,3.2305429657862987,"{""strongly negative"": 0.000445, ""negative"": 0.04022, ""negative or neutral"": 0.688518, ""positive"": 0.269981, ""strongly positive"": 0.000836}",0.000445,0.04022,0.688518,0.269981,0.000836
163,4033,918,5.0,31,positive,4,4.233586520538665,"{""strongly negative"": 0.001297, ""negative"": 0.003175, ""negative or neutral"": 0.01954, ""positive"": 0.712619, ""strongly positive"": 0.263369}",0.001297,0.003175,0.01954,0.712619,0.263369
164,1695,440,3.0,47,negative or neutral,3,3.2995525953592733,"{""strongly negative"": 0.000879, ""negative"": 0.05879, ""negative or neutral"": 0.582223, ""positive"": 0.356115, ""strongly positive"": 0.001993}",0.000879,0.05879,0.582223,0.356115,0.001993
165,3135,2521,5.0,566,positive,4,3.915200269053457,"{""strongly negative"": 0.00044, ""negative"": 0.00454, ""negative or neutral"": 0.08737, ""positive"": 0.894683, ""strongly positive"": 0.012968}",0.00044,0.00454,0.08737,0.894683,0.012968
166,4340,3375,5.0,31,positive,4,4.012027299031615,"{""strongly negative"": 0.000782, ""negative"": 0.003911, ""negative or neutral"": 0.039802, ""positive"": 0.893508, ""strongly positive"": 0.061997}",0.000782,0.003911,0.039802,0.893508,0.061997
167,3847,908,4.0,207,negative or neutral,3,3.3469486346584745,"{""strongly negative"": 0.00061, ""negative"": 0.03149, ""negative or neutral"": 0.589481, ""positive"": 0.377179, ""strongly positive"": 0.00124}",0.00061,0.03149,0.589481,0.377179,0.00124
168,4029,91,4.0,132,positive,4,3.9006328585528536,"{""strongly negative"": 0.000234, ""negative"": 0.00161, ""negative or neutral"": 0.099461, ""positive"": 0.89468, ""strongly positive"": 0.004015}",0.000234,0.00161,0.099461,0.89468,0.004015
169,2254,3175,4.0,187,positive,4,3.9273113264353015,"{""strongly negative"": 0.000317, ""negative"": 0.002019, ""negative or neutral"": 0.076233, ""positive"": 0.912896, ""strongly positive"": 0.008534}",0.000317,0.002019,0.076233,0.912896,0.008534
170,5153,1260,5.0,67,positive,4,3.941047120359144,"{""strongly negative"": 0.000167, ""negative"": 0.001536, ""negative or neutral"": 0.062099, ""positive"": 0.92948, ""strongly positive"": 0.006718}",0.000167,0.001536,0.062099,0.92948,0.006718
171,4905,2800,5.0,77,positive,4,3.984880716365296,"{""strongly negative"": 0.000204, ""negative"": 0.000855, ""negative or neutral"": 0.030402, ""positive"": 0.950933, ""strongly positive"": 0.017606}",0.000204,0.000855,0.030402,0.950933,0.017606
172,1250,1565,5.0,127,positive,4,3.9725043810904026,"{""strongly negative"": 0.000741, ""negative"": 0.005715, ""negative or neutral"": 0.05612, ""positive"": 0.895149, ""strongly positive"": 0.042276}",0.000741,0.005715,0.05612,0.895149,0.042276
173,4973,1641,5.0,105,positive,4,3.850455249892548,"{""strongly negative"": 0.000508, ""negative"": 0.005458, ""negative or neutral"": 0.143388, ""positive"": 0.844362, ""strongly positive"": 0.006283}",0.000508,0.005458,0.143388,0.844362,0.006283
174,1865,555,5.0,208,positive,4,4.037575577560347,"{""strongly negative"": 0.00034, ""negative"": 0.001179, ""negative or neutral"": 0.014974, ""positive"": 0.927577, ""strongly positive"": 0.055929}",0.00034,0.001179,0.014974,0.927577,0.055929
175,731,2203,3.0,27,positive,4,3.7201776294969022,"{""strongly negative"": 0.001413, ""negative"": 0.010204, ""negative or neutral"": 0.260288, ""positive"": 0.722983, ""strongly positive"": 0.005112}",0.001413,0.010204,0.260288,0.722983,0.005112
176,739,3526,4.0,334,positive,4,3.955887980089756,"{""strongly negative"": 0.000239, ""negative"": 0.001737, ""negative or neutral"": 0.046169, ""positive"": 0.945606, ""strongly positive"": 0.006248}",0.000239,0.001737,0.046169,0.945606,0.006248
177,5446,770,4.0,69,positive,4,3.936588922690136,"{""strongly negative"": 0.000358, ""negative"": 0.002642, ""negative or neutral"": 0.073448, ""positive"": 0.907158, ""strongly positive"": 0.016395}",0.000358,0.002642,0.073448,0.907158,0.016395
178,4564,2550,5.0,163,positive,4,4.01397220522631,"{""strongly negative"": 0.00035, ""negative"": 0.001376, ""negative or neutral"": 0.020079, ""positive"": 0.940345, ""strongly positive"": 0.037851}",0.00035,0.001376,0.020079,0.940345,0.037851
179,667,2435,5.0,55,positive,4,4.125838708947413,"{""strongly negative"": 0.001044, ""negative"": 0.003149, ""negative or neutral"": 0.014747, ""positive"": 0.831042, ""strongly positive"": 0.150017}",0.001044,0.003149,0.014747,0.831042,0.150017
180,1400,3442,5.0,73,positive,4,3.89755173237063,"{""strongly negative"": 0.000627, ""negative"": 0.005953, ""negative or neutral"": 0.096237, ""positive"": 0.889606, ""strongly positive"": 0.007577}",0.000627,0.005953,0.096237,0.889606,0.007577
181,1126,2513,4.0,450,negative or neutral,3,3.18046718541882,"{""strongly negative"": 0.000253, ""negative"": 0.008728, ""negative or neutral"": 0.801895, ""positive"": 0.188548, ""strongly positive"": 0.000577}",0.000253,0.008728,0.801895,0.188548,0.000577
