user_id,item_id,ratings,reviews
3556,688,5.0,"Fair warning, there will be minor spoilerish materials in the review, but no major giveaways.The Bridge is a hard show to describe because there are a lot of parts to it.  It is based upon a Scandinavian show, but for the American version it is set on the border between El Paso TX and Juarez Mexico.  It starts out as a serial killer who done it story, then morphs into a revenge story, then again transforms into a kidnapping/murder/Mexican police corruption/who knows kind of story.The season is 12 episodes long.  The &#34;main&#34; story that started off the series is resolved somewhat by the end of the season.  The last two episodes are really to set up the next part of the story going into season 2.  There are a lot of stories and themes that overlap and intersect.  There are Mexican Cartels, drug running, immigrant trafficking, all as ancillary stories.  The two main characters are Sonya (played by Diane Kruger) an El Paso detective with Asperger's syndrome and Marco (played Demian Bichir) a detective from Juarez who meet when a body is dumped on the bridge between the two cities, right at the border.  They have to work together to investigate the case, and have a relationship that is part odd-couple part buddy cop.  The two have very good chemistry and play those roles well.  Ted Levine (probably best known for playing Buffalo Bill in Silence of the Lambs) is also great as the EL Paso police captain/protector of Sonya.The season does a good job of getting in and out of the serial killer story that started the season.  It does get a little silly toward the end of it all playing out, but it is also not drawn on, even though the aftermath is definitely going to spill over into the second season.  It also does a very good job at developing the main characters (and even some of the more ancillary characters) and giving away just enough of their back stories to make things interesting.Overall the show is one of the better cable dramas out there right now.  It is definitely among the quality shows that FX has put out over the past couple years.  For those who get the Blu Rays, the show looks and sounds great.  As far as extras go, there are about an hours worth comprised of a making of featurette, deleted scenes, and a short feature on the city of Juarez.  There is also commentary on the pilot episode.  All in all, enough to keep someone who likes going through the bonus materials happy.Like many of the cable dramas it is violent, a lot of sex and partial nudity and swearing.  It is definitely an adult show.  If those things turn you off to a show then skip this one.  It does take it few episodes to finds its legs and develop the characters enough to get really invested in it."
1380,674,5.0,"JASE IS THE SEXY STAR, CAN'T GET ENOUGH OF HIM; HOWEVER THE OTHERS ARE ALL VERY GOOD AND FUNNY.I LIKE THE PRAYER BEFORE THEIR MEALS."
3858,426,5.0,"The characters are complex and varied, the writing superb and the plot twists wonderful. I highly recommend scifi fans to check this series out!"
4206,1201,5.0,All these characters are well scripted and unforgettable...we watch it again and again ...we are huge fans and want more
3991,1660,5.0,This is such a great show I can hardly put my kindle down. The actors are the best. I am so glad season. 2 & 3 r on prime also
4012,191,5.0,"Rizzoli and Isles is not just your average cop show, it has something in it for everyone; drama, excitement, love, friendship, family drama, and comedy.  Angie and Sasha are the perfect crime solving duo."
5116,738,5.0,It took a while to get my wife interested in The Americans but now she cannot get enough of this show. We were able to get all of Season on via Amazon Prime (at no cost!) and she was able to catch up and get ready for Season 2.  I loved Season 1 and am now enjoying Season 2.  I wish it was on every night of the week!!!!
4163,104,5.0,"well done, makes one think about their life, & how easy things are even when things may seem difficult. Watching professional survivalists on TV is one thing, watching real people go with very little food for a month is another."
4252,1102,4.0,"I enjoyed the pilot episode and my interest is peaked enough to want to see where the show goes, I think it has a lot of potential and If they do it right it will be an excellent show"
2714,880,3.0,"This was a pretty good pilot episode.  I liked it, but I'm not dying to see the second episode.  One thing it has going for it is that this is definitely an original idea for a series.  I have never seen anything set in the world of the symphony before and it is interesting.  The episode was fairly well written with good performances, but it was not incredibly entertaining.  A lot of set up, but that is what pilots are for, I guess.  However, I watched two other amazon pilots and they both grabbed me right away.  Basically, it's worth a watch but it's not going to knock your socks off."
1921,187,5.0,"I love this series and even though I originally had some misgivings about Matt Smith in this role, he has stepped up his game."
1400,1564,5.0,my great grandson absolutely loved it. the quality of the picture and audio is terrific.  I was truly impressed with it.
1998,1333,5.0,"THIS SHOW IS HIGHLY ENTERTAINING.  THE LEAD ACTOR IS ATTRACTIVE, HILAREOUS, AND WITTY.  OTHER CASTS MEMBERS ARE INTERESTING, ESECIALLY THE ME.  I HIGHLY REC0MMEND IT!"
