row_id,user_id,item_id,rating,review_length,sentiment_label,sentiment_1_5,sentiment_expected_1_5,sentiment_scores,sentiment_p1,sentiment_p2,sentiment_p3,sentiment_p4,sentiment_p5
110,1490,1645,4.0,441,positive,4,3.917618790801498,"{""strongly negative"": 0.000226, ""negative"": 0.001668, ""negative or neutral"": 0.083344, ""positive"": 0.909782, ""strongly positive"": 0.004979}",0.000226,0.001668,0.083344,0.909782,0.004979
111,5011,679,4.0,126,positive,4,3.4883633864228614,"{""strongly negative"": 0.000514, ""negative"": 0.016446, ""negative or neutral"": 0.478792, ""positive"": 0.502657, ""strongly positive"": 0.001591}",0.000514,0.016446,0.478792,0.502657,0.001591
112,3578,308,5.0,20,positive,4,4.124804153747391,"{""strongly negative"": 0.00053, ""negative"": 0.00092, ""negative or neutral"": 0.009403, ""positive"": 0.851507, ""strongly positive"": 0.137639}",0.00053,0.00092,0.009403,0.851507,0.137639
113,4836,1454,4.0,77,negative or neutral,3,3.3576691442285664,"{""strongly negative"": 0.000388, ""negative"": 0.03569, ""negative or neutral"": 0.571439, ""positive"": 0.390829, ""strongly positive"": 0.001653}",0.000388,0.03569,0.571439,0.390829,0.001653
114,4969,576,4.0,85,positive,4,3.704913218214642,"{""strongly negative"": 0.000499, ""negative"": 0.008818, ""negative or neutral"": 0.279093, ""positive"": 0.70845, ""strongly positive"": 0.00314}",0.000499,0.008818,0.279093,0.70845,0.00314
115,2923,770,5.0,70,negative or neutral,3,2.92160193878226,"{""strongly negative"": 0.001387, ""negative"": 0.180322, ""negative or neutral"": 0.714594, ""positive"": 0.102696, ""strongly positive"": 0.001001}",0.001387,0.180322,0.714594,0.102696,0.001001
116,4120,456,5.0,27,positive,4,3.994473009050125,"{""strongly negative"": 0.000247, ""negative"": 0.0007, ""negative or neutral"": 0.027219, ""positive"": 0.948003, ""strongly positive"": 0.023832}",0.000247,0.0007,0.027219,0.948003,0.023832
117,2405,891,4.0,344,positive,4,3.687278442055685,"{""strongly negative"": 0.000391, ""negative"": 0.011865, ""negative or neutral"": 0.289776, ""positive"": 0.696011, ""strongly positive"": 0.001957}",0.000391,0.011865,0.289776,0.696011,0.001957
118,4974,1330,5.0,19,positive,4,3.833167076169048,"{""strongly negative"": 0.000251, ""negative"": 0.003472, ""negative or neutral"": 0.164014, ""positive"": 0.827386, ""strongly positive"": 0.004877}",0.000251,0.003472,0.164014,0.827386,0.004877
119,3571,863,4.0,267,negative or neutral,3,3.3670320313540287,"{""strongly negative"": 0.000459, ""negative"": 0.035407, ""negative or neutral"": 0.562085, ""positive"": 0.400744, ""strongly positive"": 0.001306}",0.000459,0.035407,0.562085,0.400744,0.001306
120,3984,1350,3.0,292,negative,2,2.411468672857154,"{""strongly negative"": 0.001879, ""negative"": 0.606337, ""negative or neutral"": 0.370638, ""positive"": 0.020731, ""strongly positive"": 0.000416}",0.001879,0.606337,0.370638,0.020731,0.000416
121,3003,900,3.0,67,negative,2,1.957123588072136,"{""strongly negative"": 0.078884, ""negative"": 0.891326, ""negative or neutral"": 0.02537, ""positive"": 0.002623, ""strongly positive"": 0.001797}",0.078884,0.891326,0.02537,0.002623,0.001797
122,4987,87,3.0,123,positive,4,3.821258700292674,"{""strongly negative"": 0.000201, ""negative"": 0.002185, ""negative or neutral"": 0.175698, ""positive"": 0.819985, ""strongly positive"": 0.00193}",0.000201,0.002185,0.175698,0.819985,0.00193
123,3696,190,5.0,94,positive,4,3.87448248299188,"{""strongly negative"": 0.000262, ""negative"": 0.006166, ""negative or neutral"": 0.119204, ""positive"": 0.867566, ""strongly positive"": 0.006803}",0.000262,0.006166,0.119204,0.867566,0.006803
124,4076,106,5.0,58,positive,4,4.066425341821741,"{""strongly negative"": 0.000588, ""negative"": 0.001261, ""negative or neutral"": 0.014065, ""positive"": 0.899311, ""strongly positive"": 0.084775}",0.000588,0.001261,0.014065,0.899311,0.084775
125,4291,807,5.0,24,positive,4,3.964265510599944,"{""strongly negative"": 0.000137, ""negative"": 0.000509, ""negative or neutral"": 0.041374, ""positive"": 0.950912, ""strongly positive"": 0.007068}",0.000137,0.000509,0.041374,0.950912,0.007068
126,3640,327,3.0,50,negative or neutral,3,2.844989811012056,"{""strongly negative"": 0.000499, ""negative"": 0.196319, ""negative or neutral"": 0.761216, ""positive"": 0.041626, ""strongly positive"": 0.000341}",0.000499,0.196319,0.761216,0.041626,0.000341
127,5061,1578,5.0,43,positive,4,4.167876916471869,"{""strongly negative"": 0.000783, ""negative"": 0.001067, ""negative or neutral"": 0.008799, ""positive"": 0.808191, ""strongly positive"": 0.181159}",0.000783,0.001067,0.008799,0.808191,0.181159
128,1231,1154,2.0,35,positive,4,3.369033585418947,"{""strongly negative"": 0.001105, ""negative"": 0.137573, ""negative or neutral"": 0.359557, ""positive"": 0.494711, ""strongly positive"": 0.007053}",0.001105,0.137573,0.359557,0.494711,0.007053
129,5050,897,1.0,20,negative,2,2.1548549969447777,"{""strongly negative"": 0.002474, ""negative"": 0.844803, ""negative or neutral"": 0.148446, ""positive"": 0.003946, ""strongly positive"": 0.00033}",0.002474,0.844803,0.148446,0.003946,0.00033
130,2785,774,2.0,34,negative,2,2.04575852828566,"{""strongly negative"": 0.015182, ""negative"": 0.927403, ""negative or neutral"": 0.054407, ""positive"": 0.002492, ""strongly positive"": 0.000517}",0.015182,0.927403,0.054407,0.002492,0.000517
131,2711,197,3.0,184,negative,2,2.4350290871225297,"{""strongly negative"": 0.001428, ""negative"": 0.569492, ""negative or neutral"": 0.421963, ""positive"": 0.006855, ""strongly positive"": 0.000262}",0.001428,0.569492,0.421963,0.006855,0.000262
132,4917,398,3.0,69,negative,2,2.416712847421877,"{""strongly negative"": 0.003486, ""negative"": 0.613733, ""negative or neutral"": 0.346141, ""positive"": 0.035862, ""strongly positive"": 0.000778}",0.003486,0.613733,0.346141,0.035862,0.000778
133,1549,1593,5.0,87,positive,4,3.565795491216704,"{""strongly negative"": 0.000938, ""negative"": 0.041323, ""negative or neutral"": 0.353242, ""positive"": 0.599998, ""strongly positive"": 0.004498}",0.000938,0.041323,0.353242,0.599998,0.004498
134,3977,644,4.0,169,negative or neutral,3,2.7976736682176124,"{""strongly negative"": 0.001061, ""negative"": 0.239347, ""negative or neutral"": 0.720909, ""positive"": 0.038221, ""strongly positive"": 0.000461}",0.001061,0.239347,0.720909,0.038221,0.000461
135,512,319,5.0,24,positive,4,4.151060194650199,"{""strongly negative"": 0.000823, ""negative"": 0.000788, ""negative or neutral"": 0.007357, ""positive"": 0.828567, ""strongly positive"": 0.162464}",0.000823,0.000788,0.007357,0.828567,0.162464
136,176,688,1.0,32,negative,2,2.155185144772986,"{""strongly negative"": 0.005123, ""negative"": 0.841288, ""negative or neutral"": 0.147292, ""positive"": 0.005873, ""strongly positive"": 0.000424}",0.005123,0.841288,0.147292,0.005873,0.000424
137,3320,62,5.0,84,positive,4,3.815089794778032,"{""strongly negative"": 0.000236, ""negative"": 0.002564, ""negative or neutral"": 0.186979, ""positive"": 0.802317, ""strongly positive"": 0.007904}",0.000236,0.002564,0.186979,0.802317,0.007904
138,4732,806,5.0,25,strongly positive,5,4.635172759881243,"{""strongly negative"": 0.00207, ""negative"": 0.002698, ""negative or neutral"": 0.006491, ""positive"": 0.33547, ""strongly positive"": 0.653271}",0.00207,0.002698,0.006491,0.33547,0.653271
139,3507,1448,5.0,48,positive,4,3.882586010266096,"{""strongly negative"": 0.000639, ""negative"": 0.01043, ""negative or neutral"": 0.10102, ""positive"": 0.881527, ""strongly positive"": 0.006384}",0.000639,0.01043,0.10102,0.881527,0.006384
140,1068,524,4.0,85,positive,4,3.7185885153885465,"{""strongly negative"": 0.00015, ""negative"": 0.00204, ""negative or neutral"": 0.278712, ""positive"": 0.717265, ""strongly positive"": 0.001832}",0.00015,0.00204,0.278712,0.717265,0.001832
141,3335,1300,5.0,50,positive,4,3.4245889029698446,"{""strongly negative"": 0.001714, ""negative"": 0.10431, ""negative or neutral"": 0.365624, ""positive"": 0.524376, ""strongly positive"": 0.003976}",0.001714,0.10431,0.365624,0.524376,0.003976
142,3951,329,4.0,275,negative or neutral,3,3.0936734206043184,"{""strongly negative"": 0.000608, ""negative"": 0.054646, ""negative or neutral"": 0.795869, ""positive"": 0.14822, ""strongly positive"": 0.000657}",0.000608,0.054646,0.795869,0.14822,0.000657
143,717,1431,4.0,113,negative or neutral,3,3.007353357737884,"{""strongly negative"": 0.000409, ""negative"": 0.04936, ""negative or neutral"": 0.893141, ""positive"": 0.056647, ""strongly positive"": 0.000442}",0.000409,0.04936,0.893141,0.056647,0.000442
144,4374,190,4.0,21,positive,4,3.847369180526584,"{""strongly negative"": 0.000559, ""negative"": 0.002134, ""negative or neutral"": 0.151547, ""positive"": 0.840899, ""strongly positive"": 0.004861}",0.000559,0.002134,0.151547,0.840899,0.004861
145,166,1363,4.0,37,positive,4,3.8616755939729046,"{""strongly negative"": 0.000374, ""negative"": 0.002783, ""negative or neutral"": 0.134549, ""positive"": 0.859383, ""strongly positive"": 0.002912}",0.000374,0.002783,0.134549,0.859383,0.002912
146,1934,327,5.0,21,positive,4,4.190177394892089,"{""strongly negative"": 0.001102, ""negative"": 0.001428, ""negative or neutral"": 0.013374, ""positive"": 0.774384, ""strongly positive"": 0.209712}",0.001102,0.001428,0.013374,0.774384,0.209712
147,2992,1030,2.0,35,negative or neutral,3,2.578814281965606,"{""strongly negative"": 0.001952, ""negative"": 0.440506, ""negative or neutral"": 0.534935, ""positive"": 0.021991, ""strongly positive"": 0.000616}",0.001952,0.440506,0.534935,0.021991,0.000616
148,1000,298,5.0,63,positive,4,4.033640155161265,"{""strongly negative"": 0.000539, ""negative"": 0.001541, ""negative or neutral"": 0.013355, ""positive"": 0.932871, ""strongly positive"": 0.051694}",0.000539,0.001541,0.013355,0.932871,0.051694
149,3519,729,1.0,44,negative or neutral,3,2.9604764315881766,"{""strongly negative"": 0.000639, ""negative"": 0.164427, ""negative or neutral"": 0.709305, ""positive"": 0.125077, ""strongly positive"": 0.000552}",0.000639,0.164427,0.709305,0.125077,0.000552
150,3841,1162,4.0,63,negative,2,2.0472916928702034,"{""strongly negative"": 0.033206, ""negative"": 0.892294, ""negative or neutral"": 0.069318, ""positive"": 0.004366, ""strongly positive"": 0.000816}",0.033206,0.892294,0.069318,0.004366,0.000816
151,735,1547,4.0,48,positive,4,4.260437966906466,"{""strongly negative"": 0.000722, ""negative"": 0.001092, ""negative or neutral"": 0.007219, ""positive"": 0.718958, ""strongly positive"": 0.272008}",0.000722,0.001092,0.007219,0.718958,0.272008
152,2160,823,4.0,56,positive,4,3.52003326267004,"{""strongly negative"": 0.000886, ""negative"": 0.027685, ""negative or neutral"": 0.424273, ""positive"": 0.544825, ""strongly positive"": 0.002332}",0.000886,0.027685,0.424273,0.544825,0.002332
153,1497,817,4.0,376,negative or neutral,3,3.3012415991543094,"{""strongly negative"": 0.000202, ""negative"": 0.006443, ""negative or neutral"": 0.68585, ""positive"": 0.306924, ""strongly positive"": 0.000582}",0.000202,0.006443,0.68585,0.306924,0.000582
154,3981,1124,4.0,92,negative or neutral,3,3.0388512552599423,"{""strongly negative"": 0.000747, ""negative"": 0.077217, ""negative or neutral"": 0.805139, ""positive"": 0.116233, ""strongly positive"": 0.000665}",0.000747,0.077217,0.805139,0.116233,0.000665
155,1612,1022,4.0,33,positive,4,3.959755691714236,"{""strongly negative"": 0.000187, ""negative"": 0.001118, ""negative or neutral"": 0.044626, ""positive"": 0.946891, ""strongly positive"": 0.007178}",0.000187,0.001118,0.044626,0.946891,0.007178
156,4852,1634,5.0,51,positive,4,3.981876020057826,"{""strongly negative"": 0.000399, ""negative"": 0.001942, ""negative or neutral"": 0.028523, ""positive"": 0.953656, ""strongly positive"": 0.01548}",0.000399,0.001942,0.028523,0.953656,0.01548
157,1686,738,5.0,119,negative or neutral,3,3.226853744708933,"{""strongly negative"": 0.000357, ""negative"": 0.038847, ""negative or neutral"": 0.695103, ""positive"": 0.26497, ""strongly positive"": 0.000723}",0.000357,0.038847,0.695103,0.26497,0.000723
158,1138,1497,5.0,26,positive,4,4.003640698399977,"{""strongly negative"": 0.000194, ""negative"": 0.000536, ""negative or neutral"": 0.015286, ""positive"": 0.963403, ""strongly positive"": 0.020581}",0.000194,0.000536,0.015286,0.963403,0.020581
159,128,1015,5.0,20,strongly positive,5,4.88765346375294,"{""strongly negative"": 0.001712, ""negative"": 0.00138, ""negative or neutral"": 0.001762, ""positive"": 0.097835, ""strongly positive"": 0.897311}",0.001712,0.00138,0.001762,0.097835,0.897311
160,1667,504,5.0,20,positive,4,4.074915962584782,"{""strongly negative"": 0.000585, ""negative"": 0.001561, ""negative or neutral"": 0.016938, ""positive"": 0.884185, ""strongly positive"": 0.096731}",0.000585,0.001561,0.016938,0.884185,0.096731
161,2420,1477,4.0,25,negative or neutral,3,3.002265683258884,"{""strongly negative"": 0.001271, ""negative"": 0.1165, ""negative or neutral"": 0.762004, ""positive"": 0.119144, ""strongly positive"": 0.001081}",0.001271,0.1165,0.762004,0.119144,0.001081
162,1287,1331,4.0,55,negative or neutral,3,3.375572519027628,"{""strongly negative"": 0.001277, ""negative"": 0.065789, ""negative or neutral"": 0.491537, ""positive"": 0.438881, ""strongly positive"": 0.002517}",0.001277,0.065789,0.491537,0.438881,0.002517
163,740,1022,3.0,93,negative,2,2.385281748138368,"{""strongly negative"": 0.002076, ""negative"": 0.632117, ""negative or neutral"": 0.344873, ""positive"": 0.020316, ""strongly positive"": 0.000617}",0.002076,0.632117,0.344873,0.020316,0.000617
164,3404,45,5.0,27,positive,4,3.977763926290209,"{""strongly negative"": 0.000219, ""negative"": 0.000786, ""negative or neutral"": 0.031874, ""positive"": 0.955255, ""strongly positive"": 0.011866}",0.000219,0.000786,0.031874,0.955255,0.011866
165,1057,609,1.0,52,negative,2,2.1465843328332994,"{""strongly negative"": 0.002175, ""negative"": 0.856559, ""negative or neutral"": 0.134103, ""positive"": 0.006835, ""strongly positive"": 0.000329}",0.002175,0.856559,0.134103,0.006835,0.000329
166,1624,39,3.0,24,negative,2,2.265088494052179,"{""strongly negative"": 0.000852, ""negative"": 0.737237, ""negative or neutral"": 0.258139, ""positive"": 0.003514, ""strongly positive"": 0.000258}",0.000852,0.737237,0.258139,0.003514,0.000258
167,1677,979,4.0,37,positive,4,3.802230771165341,"{""strongly negative"": 0.00037, ""negative"": 0.005388, ""negative or neutral"": 0.188353, ""positive"": 0.803419, ""strongly positive"": 0.00247}",0.00037,0.005388,0.188353,0.803419,0.00247
168,438,486,5.0,30,positive,4,3.997236596915173,"{""strongly negative"": 0.000205, ""negative"": 0.000945, ""negative or neutral"": 0.024692, ""positive"": 0.949723, ""strongly positive"": 0.024435}",0.000205,0.000945,0.024692,0.949723,0.024435
169,1673,1545,1.0,271,negative,2,2.2337289531424176,"{""strongly negative"": 0.002899, ""negative"": 0.768908, ""negative or neutral"": 0.220131, ""positive"": 0.007689, ""strongly positive"": 0.000373}",0.002899,0.768908,0.220131,0.007689,0.000373
170,4778,1378,4.0,66,positive,4,3.909070596972015,"{""strongly negative"": 0.000336, ""negative"": 0.003236, ""negative or neutral"": 0.08943, ""positive"": 0.901019, ""strongly positive"": 0.005979}",0.000336,0.003236,0.08943,0.901019,0.005979
171,2463,1435,5.0,20,positive,4,3.905979788454715,"{""strongly negative"": 0.000232, ""negative"": 0.001561, ""negative or neutral"": 0.094313, ""positive"": 0.899784, ""strongly positive"": 0.00411}",0.000232,0.001561,0.094313,0.899784,0.00411
172,4329,166,5.0,49,positive,4,3.9162713268597145,"{""strongly negative"": 0.000373, ""negative"": 0.002028, ""negative or neutral"": 0.088945, ""positive"": 0.898266, ""strongly positive"": 0.010389}",0.000373,0.002028,0.088945,0.898266,0.010389
173,4442,1038,5.0,75,positive,4,4.05328665295383,"{""strongly negative"": 0.000646, ""negative"": 0.001636, ""negative or neutral"": 0.015264, ""positive"": 0.908695, ""strongly positive"": 0.07376}",0.000646,0.001636,0.015264,0.908695,0.07376
174,53,962,5.0,21,negative or neutral,3,3.0478496572031872,"{""strongly negative"": 0.000229, ""negative"": 0.053742, ""negative or neutral"": 0.844465, ""positive"": 0.101078, ""strongly positive"": 0.000486}",0.000229,0.053742,0.844465,0.101078,0.000486
175,3199,1331,3.0,98,negative or neutral,3,3.0308486271242145,"{""strongly negative"": 0.000189, ""negative"": 0.060942, ""negative or neutral"": 0.846961, ""positive"": 0.09165, ""strongly positive"": 0.000259}",0.000189,0.060942,0.846961,0.09165,0.000259
176,1824,1391,2.0,29,negative,2,1.892117146635428,"{""strongly negative"": 0.140035, ""negative"": 0.832035, ""negative or neutral"": 0.02469, ""positive"": 0.002254, ""strongly positive"": 0.000985}",0.140035,0.832035,0.02469,0.002254,0.000985
177,865,479,5.0,28,positive,4,4.095848179014865,"{""strongly negative"": 0.000672, ""negative"": 0.001935, ""negative or neutral"": 0.013421, ""positive"": 0.868818, ""strongly positive"": 0.115154}",0.000672,0.001935,0.013421,0.868818,0.115154
178,1011,1034,4.0,29,positive,4,4.007488174625905,"{""strongly negative"": 0.000259, ""negative"": 0.000445, ""negative or neutral"": 0.015349, ""positive"": 0.959441, ""strongly positive"": 0.024505}",0.000259,0.000445,0.015349,0.959441,0.024505
179,3599,702,5.0,33,positive,4,3.9998172900814097,"{""strongly negative"": 0.00025, ""negative"": 0.000906, ""negative or neutral"": 0.023573, ""positive"": 0.949317, ""strongly positive"": 0.025953}",0.00025,0.000906,0.023573,0.949317,0.025953
180,4803,17,5.0,34,positive,4,4.028207283088705,"{""strongly negative"": 0.000447, ""negative"": 0.001298, ""negative or neutral"": 0.011406, ""positive"": 0.9433, ""strongly positive"": 0.043549}",0.000447,0.001298,0.011406,0.9433,0.043549
