row_id,user_id,item_id,rating,review_length,sentiment_label,sentiment_1_5,sentiment_expected_1_5,sentiment_scores,sentiment_p1,sentiment_p2,sentiment_p3,sentiment_p4,sentiment_p5
110,4180,1851,5.0,107,positive,4,3.863401194452308,"{""strongly negative"": 0.000526, ""negative"": 0.003354, ""negative or neutral"": 0.134359, ""positive"": 0.855714, ""strongly positive"": 0.006047}",0.000526,0.003354,0.134359,0.855714,0.006047
111,143,905,5.0,46,positive,4,3.637159706209786,"{""strongly negative"": 0.000717, ""negative"": 0.00664, ""negative or neutral"": 0.35409, ""positive"": 0.631871, ""strongly positive"": 0.006682}",0.000717,0.00664,0.35409,0.631871,0.006682
112,3949,193,5.0,65,positive,4,3.9491001519782,"{""strongly negative"": 0.000327, ""negative"": 0.002227, ""negative or neutral"": 0.067105, ""positive"": 0.908701, ""strongly positive"": 0.02164}",0.000327,0.002227,0.067105,0.908701,0.02164
113,2268,753,5.0,140,positive,4,3.5996221002424136,"{""strongly negative"": 0.000788, ""negative"": 0.01858, ""negative or neutral"": 0.364999, ""positive"": 0.611487, ""strongly positive"": 0.004145}",0.000788,0.01858,0.364999,0.611487,0.004145
114,3499,2413,4.0,188,positive,4,3.90923512034351,"{""strongly negative"": 0.00041, ""negative"": 0.002926, ""negative or neutral"": 0.092875, ""positive"": 0.894595, ""strongly positive"": 0.009193}",0.00041,0.002926,0.092875,0.894595,0.009193
115,168,1584,5.0,24,negative or neutral,3,3.224684171160334,"{""strongly negative"": 0.000145, ""negative"": 0.002379, ""negative or neutral"": 0.770647, ""positive"": 0.226304, ""strongly positive"": 0.000525}",0.000145,0.002379,0.770647,0.226304,0.000525
116,4150,608,5.0,37,positive,4,4.061750708613545,"{""strongly negative"": 0.000619, ""negative"": 0.001217, ""negative or neutral"": 0.013551, ""positive"": 0.90502, ""strongly positive"": 0.079593}",0.000619,0.001217,0.013551,0.90502,0.079593
117,1261,1641,4.0,137,negative or neutral,3,3.300268060527742,"{""strongly negative"": 0.00042, ""negative"": 0.015285, ""negative or neutral"": 0.668806, ""positive"": 0.314583, ""strongly positive"": 0.000905}",0.00042,0.015285,0.668806,0.314583,0.000905
118,1649,2116,5.0,34,positive,4,4.022183494991623,"{""strongly negative"": 0.001006, ""negative"": 0.003741, ""negative or neutral"": 0.03133, ""positive"": 0.899913, ""strongly positive"": 0.064011}",0.001006,0.003741,0.03133,0.899913,0.064011
119,4271,1435,4.0,156,positive,4,3.747859608978615,"{""strongly negative"": 0.000208, ""negative"": 0.002512, ""negative or neutral"": 0.248383, ""positive"": 0.747005, ""strongly positive"": 0.001892}",0.000208,0.002512,0.248383,0.747005,0.001892
120,1934,1386,5.0,38,positive,4,3.974906740884762,"{""strongly negative"": 0.000341, ""negative"": 0.00135, ""negative or neutral"": 0.043881, ""positive"": 0.931917, ""strongly positive"": 0.022511}",0.000341,0.00135,0.043881,0.931917,0.022511
121,1895,756,2.0,334,negative,2,2.1914377030334435,"{""strongly negative"": 0.004133, ""negative"": 0.807885, ""negative or neutral"": 0.180942, ""positive"": 0.006494, ""strongly positive"": 0.000547}",0.004133,0.807885,0.180942,0.006494,0.000547
122,4696,1437,4.0,44,positive,4,3.978637289954349,"{""strongly negative"": 0.001067, ""negative"": 0.003972, ""negative or neutral"": 0.050021, ""positive"": 0.905135, ""strongly positive"": 0.039804}",0.001067,0.003972,0.050021,0.905135,0.039804
123,4063,1012,5.0,269,positive,4,3.551212848338764,"{""strongly negative"": 0.000349, ""negative"": 0.011754, ""negative or neutral"": 0.426266, ""positive"": 0.559594, ""strongly positive"": 0.002036}",0.000349,0.011754,0.426266,0.559594,0.002036
124,1601,1701,5.0,19,positive,4,3.897990230761934,"{""strongly negative"": 0.000147, ""negative"": 0.001279, ""negative or neutral"": 0.103094, ""positive"": 0.891395, ""strongly positive"": 0.004085}",0.000147,0.001279,0.103094,0.891395,0.004085
125,2863,2414,4.0,20,negative or neutral,3,3.3232456723344512,"{""strongly negative"": 0.000206, ""negative"": 0.010921, ""negative or neutral"": 0.655067, ""positive"": 0.33303, ""strongly positive"": 0.000775}",0.000206,0.010921,0.655067,0.33303,0.000775
126,3886,217,5.0,201,negative or neutral,3,3.360630836439668,"{""strongly negative"": 0.000154, ""negative"": 0.010092, ""negative or neutral"": 0.619558, ""positive"": 0.369364, ""strongly positive"": 0.000833}",0.000154,0.010092,0.619558,0.369364,0.000833
127,762,83,5.0,49,positive,4,4.000199382775463,"{""strongly negative"": 0.001091, ""negative"": 0.002012, ""negative or neutral"": 0.040993, ""positive"": 0.907416, ""strongly positive"": 0.048489}",0.001091,0.002012,0.040993,0.907416,0.048489
128,4632,1166,5.0,64,positive,4,3.6442760170903057,"{""strongly negative"": 0.000576, ""negative"": 0.005809, ""negative or neutral"": 0.34481, ""positive"": 0.64637, ""strongly positive"": 0.002434}",0.000576,0.005809,0.34481,0.64637,0.002434
129,3420,358,5.0,23,positive,4,3.994116268644575,"{""strongly negative"": 0.000774, ""negative"": 0.002748, ""negative or neutral"": 0.038971, ""positive"": 0.916603, ""strongly positive"": 0.040905}",0.000774,0.002748,0.038971,0.916603,0.040905
130,3837,1537,4.0,95,positive,4,3.974228640538058,"{""strongly negative"": 0.000219, ""negative"": 0.000621, ""negative or neutral"": 0.032394, ""positive"": 0.958243, ""strongly positive"": 0.008522}",0.000219,0.000621,0.032394,0.958243,0.008522
131,3225,1106,5.0,160,positive,4,3.988481487263925,"{""strongly negative"": 0.000618, ""negative"": 0.003369, ""negative or neutral"": 0.045661, ""positive"": 0.907618, ""strongly positive"": 0.042734}",0.000618,0.003369,0.045661,0.907618,0.042734
132,2565,1949,4.0,67,positive,4,3.9704002320359,"{""strongly negative"": 0.000362, ""negative"": 0.001549, ""negative or neutral"": 0.043985, ""positive"": 0.935534, ""strongly positive"": 0.01857}",0.000362,0.001549,0.043985,0.935534,0.01857
133,805,1615,4.0,90,positive,4,3.7544110768358223,"{""strongly negative"": 0.000205, ""negative"": 0.005751, ""negative or neutral"": 0.237848, ""positive"": 0.75182, ""strongly positive"": 0.004376}",0.000205,0.005751,0.237848,0.75182,0.004376
134,4400,333,5.0,35,positive,4,4.093378409568686,"{""strongly negative"": 0.000938, ""negative"": 0.002701, ""negative or neutral"": 0.028281, ""positive"": 0.838207, ""strongly positive"": 0.129873}",0.000938,0.002701,0.028281,0.838207,0.129873
135,1528,1510,3.0,22,negative or neutral,3,3.057704520484549,"{""strongly negative"": 0.00021, ""negative"": 0.03202, ""negative or neutral"": 0.878119, ""positive"": 0.089158, ""strongly positive"": 0.000493}",0.00021,0.03202,0.878119,0.089158,0.000493
136,1566,651,5.0,144,positive,4,3.856342188752024,"{""strongly negative"": 0.000205, ""negative"": 0.003787, ""negative or neutral"": 0.140319, ""positive"": 0.85084, ""strongly positive"": 0.004849}",0.000205,0.003787,0.140319,0.85084,0.004849
137,2017,409,4.0,42,positive,4,3.651397488458315,"{""strongly negative"": 0.000399, ""negative"": 0.004384, ""negative or neutral"": 0.341043, ""positive"": 0.651769, ""strongly positive"": 0.002405}",0.000399,0.004384,0.341043,0.651769,0.002405
138,4292,1710,5.0,170,positive,4,3.951702243182808,"{""strongly negative"": 0.000381, ""negative"": 0.001404, ""negative or neutral"": 0.057842, ""positive"": 0.926875, ""strongly positive"": 0.013497}",0.000381,0.001404,0.057842,0.926875,0.013497
139,2242,276,5.0,58,positive,4,4.210903299273923,"{""strongly negative"": 0.001512, ""negative"": 0.003164, ""negative or neutral"": 0.013956, ""positive"": 0.745644, ""strongly positive"": 0.235724}",0.001512,0.003164,0.013956,0.745644,0.235724
140,600,1226,5.0,95,negative or neutral,3,3.236476721765939,"{""strongly negative"": 0.000901, ""negative"": 0.127259, ""negative or neutral"": 0.508112, ""positive"": 0.361918, ""strongly positive"": 0.00181}",0.000901,0.127259,0.508112,0.361918,0.00181
141,24,1095,4.0,111,positive,4,3.793814312259201,"{""strongly negative"": 0.000675, ""negative"": 0.010652, ""negative or neutral"": 0.190962, ""positive"": 0.789602, ""strongly positive"": 0.008108}",0.000675,0.010652,0.190962,0.789602,0.008108
142,2563,1559,3.0,198,positive,4,3.6373950770357615,"{""strongly negative"": 0.000269, ""negative"": 0.003665, ""negative or neutral"": 0.3557, ""positive"": 0.639136, ""strongly positive"": 0.001231}",0.000269,0.003665,0.3557,0.639136,0.001231
143,3105,491,3.0,47,negative or neutral,3,3.0606536554696504,"{""strongly negative"": 0.000439, ""negative"": 0.070658, ""negative or neutral"": 0.797505, ""positive"": 0.130604, ""strongly positive"": 0.000793}",0.000439,0.070658,0.797505,0.130604,0.000793
144,1713,2039,4.0,85,positive,4,3.704169472010108,"{""strongly negative"": 0.00043, ""negative"": 0.007111, ""negative or neutral"": 0.282313, ""positive"": 0.708151, ""strongly positive"": 0.001994}",0.00043,0.007111,0.282313,0.708151,0.001994
145,1318,631,4.0,27,positive,4,3.9605121635395335,"{""strongly negative"": 0.000165, ""negative"": 0.000629, ""negative or neutral"": 0.043579, ""positive"": 0.949786, ""strongly positive"": 0.005842}",0.000165,0.000629,0.043579,0.949786,0.005842
146,3405,411,4.0,248,negative or neutral,3,3.183528360677883,"{""strongly negative"": 0.001088, ""negative"": 0.045402, ""negative or neutral"": 0.724806, ""positive"": 0.226301, ""strongly positive"": 0.002403}",0.001088,0.045402,0.724806,0.226301,0.002403
147,4856,1978,5.0,59,positive,4,3.8125036923447615,"{""strongly negative"": 0.000495, ""negative"": 0.00255, ""negative or neutral"": 0.186544, ""positive"": 0.80478, ""strongly positive"": 0.005632}",0.000495,0.00255,0.186544,0.80478,0.005632
148,4337,1258,3.0,207,negative or neutral,3,3.07532065192936,"{""strongly negative"": 0.000912, ""negative"": 0.087603, ""negative or neutral"": 0.74772, ""positive"": 0.162783, ""strongly positive"": 0.000983}",0.000912,0.087603,0.74772,0.162783,0.000983
149,3794,1865,5.0,191,positive,4,3.8475495593156666,"{""strongly negative"": 0.000311, ""negative"": 0.005254, ""negative or neutral"": 0.145354, ""positive"": 0.844737, ""strongly positive"": 0.004345}",0.000311,0.005254,0.145354,0.844737,0.004345
150,485,2200,5.0,37,positive,4,3.958847589790821,"{""strongly negative"": 0.000743, ""negative"": 0.004598, ""negative or neutral"": 0.057031, ""positive"": 0.910325, ""strongly positive"": 0.027303}",0.000743,0.004598,0.057031,0.910325,0.027303
151,217,574,4.0,230,positive,4,3.719250343972817,"{""strongly negative"": 0.000405, ""negative"": 0.004203, ""negative or neutral"": 0.274196, ""positive"": 0.718126, ""strongly positive"": 0.003069}",0.000405,0.004203,0.274196,0.718126,0.003069
152,3930,1763,5.0,600,negative or neutral,3,3.472963465203065,"{""strongly negative"": 0.000323, ""negative"": 0.007832, ""negative or neutral"": 0.511811, ""positive"": 0.478628, ""strongly positive"": 0.001407}",0.000323,0.007832,0.511811,0.478628,0.001407
153,1761,1298,5.0,310,negative or neutral,3,3.423200990771875,"{""strongly negative"": 0.000383, ""negative"": 0.006271, ""negative or neutral"": 0.564451, ""positive"": 0.427554, ""strongly positive"": 0.001342}",0.000383,0.006271,0.564451,0.427554,0.001342
154,1157,965,4.0,62,negative or neutral,3,3.471201979264152,"{""strongly negative"": 0.000542, ""negative"": 0.004398, ""negative or neutral"": 0.520203, ""positive"": 0.47303, ""strongly positive"": 0.001827}",0.000542,0.004398,0.520203,0.47303,0.001827
155,1997,1791,5.0,344,positive,4,3.5324773543834453,"{""strongly negative"": 0.000234, ""negative"": 0.00557, ""negative or neutral"": 0.457072, ""positive"": 0.535733, ""strongly positive"": 0.001391}",0.000234,0.00557,0.457072,0.535733,0.001391
156,1665,1333,4.0,26,positive,4,3.7570729726576246,"{""strongly negative"": 0.000523, ""negative"": 0.007833, ""negative or neutral"": 0.232257, ""positive"": 0.752821, ""strongly positive"": 0.006566}",0.000523,0.007833,0.232257,0.752821,0.006566
157,1672,287,4.0,40,negative or neutral,3,3.022984355353401,"{""strongly negative"": 0.000219, ""negative"": 0.044621, ""negative or neutral"": 0.887617, ""positive"": 0.067041, ""strongly positive"": 0.000502}",0.000219,0.044621,0.887617,0.067041,0.000502
158,3130,198,5.0,59,positive,4,3.982793891103938,"{""strongly negative"": 0.000517, ""negative"": 0.001769, ""negative or neutral"": 0.044424, ""positive"": 0.92098, ""strongly positive"": 0.032309}",0.000517,0.001769,0.044424,0.92098,0.032309
159,3507,384,4.0,84,negative or neutral,3,3.110788745281752,"{""strongly negative"": 0.000171, ""negative"": 0.023549, ""negative or neutral"": 0.842192, ""positive"": 0.133494, ""strongly positive"": 0.000593}",0.000171,0.023549,0.842192,0.133494,0.000593
160,1156,460,5.0,50,positive,4,3.951427466658061,"{""strongly negative"": 0.000168, ""negative"": 0.000633, ""negative or neutral"": 0.053731, ""positive"": 0.938541, ""strongly positive"": 0.006928}",0.000168,0.000633,0.053731,0.938541,0.006928
161,1211,1913,5.0,65,positive,4,3.877526905620471,"{""strongly negative"": 0.001247, ""negative"": 0.00822, ""negative or neutral"": 0.132728, ""positive"": 0.827368, ""strongly positive"": 0.030437}",0.001247,0.00822,0.132728,0.827368,0.030437
162,858,580,5.0,25,positive,4,3.703347347705858,"{""strongly negative"": 0.000223, ""negative"": 0.003554, ""negative or neutral"": 0.291654, ""positive"": 0.701793, ""strongly positive"": 0.002777}",0.000223,0.003554,0.291654,0.701793,0.002777
163,166,332,5.0,60,positive,4,3.949398510565516,"{""strongly negative"": 0.000744, ""negative"": 0.002576, ""negative or neutral"": 0.062838, ""positive"": 0.914221, ""strongly positive"": 0.019621}",0.000744,0.002576,0.062838,0.914221,0.019621
164,1657,1794,5.0,53,positive,4,3.965634924126789,"{""strongly negative"": 0.000279, ""negative"": 0.00145, ""negative or neutral"": 0.052586, ""positive"": 0.923724, ""strongly positive"": 0.02196}",0.000279,0.00145,0.052586,0.923724,0.02196
165,2864,1021,5.0,31,positive,4,3.871781423746143,"{""strongly negative"": 0.0005, ""negative"": 0.003826, ""negative or neutral"": 0.127103, ""positive"": 0.860534, ""strongly positive"": 0.008037}",0.0005,0.003826,0.127103,0.860534,0.008037
166,2600,1615,5.0,128,positive,4,3.846992069447879,"{""strongly negative"": 0.00039, ""negative"": 0.007031, ""negative or neutral"": 0.144636, ""positive"": 0.84108, ""strongly positive"": 0.006862}",0.00039,0.007031,0.144636,0.84108,0.006862
167,2582,1972,5.0,125,positive,4,4.036680914170574,"{""strongly negative"": 0.000618, ""negative"": 0.002077, ""negative or neutral"": 0.022082, ""positive"": 0.910452, ""strongly positive"": 0.064771}",0.000618,0.002077,0.022082,0.910452,0.064771
168,1525,1488,5.0,36,positive,4,3.899812568284688,"{""strongly negative"": 0.000229, ""negative"": 0.002612, ""negative or neutral"": 0.100167, ""positive"": 0.8911, ""strongly positive"": 0.005891}",0.000229,0.002612,0.100167,0.8911,0.005891
169,2954,1617,5.0,51,strongly positive,5,4.591992353321984,"{""strongly negative"": 0.002984, ""negative"": 0.003011, ""negative or neutral"": 0.00703, ""positive"": 0.372982, ""strongly positive"": 0.613994}",0.002984,0.003011,0.00703,0.372982,0.613994
170,2044,1383,3.0,155,negative or neutral,3,3.2646814565523528,"{""strongly negative"": 0.000682, ""negative"": 0.03691, ""negative or neutral"": 0.660802, ""positive"": 0.300259, ""strongly positive"": 0.001348}",0.000682,0.03691,0.660802,0.300259,0.001348
171,2687,1063,3.0,27,negative or neutral,3,2.849349903495749,"{""strongly negative"": 0.000438, ""negative"": 0.178857, ""negative or neutral"": 0.792019, ""positive"": 0.028286, ""strongly positive"": 0.000399}",0.000438,0.178857,0.792019,0.028286,0.000399
172,2681,6,3.0,153,negative,2,2.34244578628568,"{""strongly negative"": 0.001211, ""negative"": 0.666963, ""negative or neutral"": 0.320386, ""positive"": 0.011047, ""strongly positive"": 0.000392}",0.001211,0.666963,0.320386,0.011047,0.000392
173,4295,1809,4.0,380,negative or neutral,3,3.369139201939106,"{""strongly negative"": 0.000482, ""negative"": 0.011205, ""negative or neutral"": 0.608164, ""positive"": 0.378992, ""strongly positive"": 0.001158}",0.000482,0.011205,0.608164,0.378992,0.001158
174,4700,323,3.0,137,positive,4,3.792616266320693,"{""strongly negative"": 0.000409, ""negative"": 0.005076, ""negative or neutral"": 0.199002, ""positive"": 0.792518, ""strongly positive"": 0.002996}",0.000409,0.005076,0.199002,0.792518,0.002996
175,4627,380,5.0,66,negative or neutral,3,3.042815945387701,"{""strongly negative"": 0.000133, ""negative"": 0.024989, ""negative or neutral"": 0.907142, ""positive"": 0.067404, ""strongly positive"": 0.000333}",0.000133,0.024989,0.907142,0.067404,0.000333
176,945,1822,3.0,942,negative or neutral,3,3.068556413811166,"{""strongly negative"": 0.000641, ""negative"": 0.038941, ""negative or neutral"": 0.852438, ""positive"": 0.10718, ""strongly positive"": 0.0008}",0.000641,0.038941,0.852438,0.10718,0.0008
177,4459,479,4.0,324,negative or neutral,3,3.312998934590724,"{""strongly negative"": 0.000784, ""negative"": 0.029664, ""negative or neutral"": 0.626826, ""positive"": 0.341222, ""strongly positive"": 0.001504}",0.000784,0.029664,0.626826,0.341222,0.001504
178,1577,2255,3.0,174,negative or neutral,3,2.998486147262156,"{""strongly negative"": 0.002111, ""negative"": 0.183942, ""negative or neutral"": 0.629512, ""positive"": 0.18222, ""strongly positive"": 0.002215}",0.002111,0.183942,0.629512,0.18222,0.002215
179,156,1597,5.0,26,positive,4,3.852622716483893,"{""strongly negative"": 0.00044, ""negative"": 0.005109, ""negative or neutral"": 0.14002, ""positive"": 0.850251, ""strongly positive"": 0.00418}",0.00044,0.005109,0.14002,0.850251,0.00418
180,3572,1928,4.0,216,negative or neutral,3,3.297550837218296,"{""strongly negative"": 0.000749, ""negative"": 0.016827, ""negative or neutral"": 0.668569, ""positive"": 0.311834, ""strongly positive"": 0.002021}",0.000749,0.016827,0.668569,0.311834,0.002021
